,matrix,number_of_nodes,number_of_edges,diameter,radius,average_in_deg,average_out_deg,max_in_deg,max_out_deg,sle,convergence_speed
1676,77x77,5929,2695,2,2,35.0,35.0,35,46,(0.14511052762672608+0.004073957839754216j),5.372990846633911
1677,77x77,5929,2387,2,2,31.0,31.0,31,42,(0.17714323432441456+0j),4.312737703323364
1678,77x77,5929,2079,2,2,27.0,27.0,27,34,(0.18831314575748553+0.09523331897049822j),3.5977683067321777
1679,77x77,5929,1848,2,2,24.0,24.0,24,34,(0.20276215733118394+0j),3.08221435546875
1680,78x78,6084,4602,2,2,59.0,59.0,59,66,(0.09494718010291717+0j),14.399160623550415
1681,78x78,6084,4290,2,2,55.0,55.0,55,65,(0.10834347339072421+0j),12.006524801254272
1682,78x78,6084,3978,2,2,51.0,51.0,51,60,(0.11173156698379441+0.03664964809017848j),11.322804927825928
1683,78x78,6084,3666,2,2,47.0,47.0,47,59,(0.11676088602798361+0.04220438396754266j),8.752413988113403
1684,78x78,6084,3354,2,2,43.0,43.0,43,53,(0.13216781132341976+0.0027765794396523605j),7.96505069732666
1685,78x78,6084,3120,2,2,40.0,40.0,40,50,(0.14489244162698028+0.031011262500878496j),6.847599744796753
1686,78x78,6084,2808,2,2,36.0,36.0,36,46,(0.13754383218744815+0j),5.75704288482666
1687,78x78,6084,2496,2,2,32.0,32.0,32,44,(0.20252563074632404+0j),4.816997289657593
1688,78x78,6084,2184,2,2,28.0,28.0,28,35,(0.16717051332057548+0.02795872659732398j),3.8180274963378906
1689,78x78,6084,1872,2,2,24.0,24.0,24,37,(0.24448548117090407+0j),3.1664624214172363
1690,79x79,6241,4740,2,2,60.0,60.0,60,68,(0.1045390114549494+0.019476086659114267j),15.656928062438965
1691,79x79,6241,4424,2,2,56.0,56.0,56,63,(0.10609886080671012+0j),12.856396198272705
1692,79x79,6241,4108,2,2,52.0,52.0,52,61,(0.09984149005132191+0.024274723158570363j),10.929429531097412
1693,79x79,6241,3792,2,2,48.0,48.0,48,61,(0.11029191581905241+0.034902950485437095j),10.246727705001831
1694,79x79,6241,3476,2,2,44.0,44.0,44,53,(0.12417335947717945+0.03988619347132277j),8.267335891723633
1695,79x79,6241,3160,2,2,40.0,40.0,40,49,(0.16487123290245492+0j),7.457167148590088
1696,79x79,6241,2844,2,2,36.0,36.0,36,48,(0.15017272528946943+0j),5.813006639480591
1697,79x79,6241,2528,2,2,32.0,32.0,32,41,(0.15943145037183834+0j),3.937553644180298
1698,79x79,6241,2212,2,2,28.0,28.0,28,39,(0.18993886383551953+0j),3.7487897872924805
1699,79x79,6241,1896,2,2,24.0,24.0,24,34,(0.19105175555989884+0.01913450487918682j),3.39563250541687
1700,80x80,6400,4800,2,2,60.0,60.0,60,73,(0.0960581074713186+0j),15.024897336959839
1701,80x80,6400,4480,2,2,56.0,56.0,56,66,(0.10748546528144991+0j),12.262204647064209
1702,80x80,6400,4160,2,2,52.0,52.0,52,62,(0.1096492339898034+0.04148071131313961j),11.639787912368774
1703,80x80,6400,3920,2,2,49.0,49.0,49,59,(0.11358370099913323+0j),9.483858346939087
1704,80x80,6400,3520,2,2,44.0,44.0,44,54,(0.1264454350702711+0j),8.886085748672485
1705,80x80,6400,3280,2,2,41.0,41.0,41,57,(0.1501513286438784+0j),6.847069978713989
1706,80x80,6400,2960,2,2,37.0,37.0,37,45,(0.1453009950456905+0.016782825130806686j),5.398138999938965
1707,80x80,6400,2560,2,2,32.0,32.0,32,43,(0.14500383181542353+0.08487472160991318j),5.004958868026733
1708,80x80,6400,2240,2,2,28.0,28.0,28,37,(0.18918115535823327+0j),3.996148109436035
1709,80x80,6400,1920,3,2,24.0,24.0,24,33,(0.2052385953207645+0j),3.0759284496307373
1710,81x81,6561,4941,2,2,61.0,61.0,61,71,(0.08699795452964082+0.027809857179498507j),13.684428453445435
1711,81x81,6561,4617,2,2,57.0,57.0,57,65,(0.09547970565936853+0.02529582993238981j),14.07832646369934
1712,81x81,6561,4293,2,2,53.0,53.0,53,65,(0.10921653584067283+0.03766304856716313j),12.896431922912598
1713,81x81,6561,3969,2,2,49.0,49.0,49,55,(0.11306572663797723+0.007880686905280621j),9.212876558303833
1714,81x81,6561,3645,2,2,45.0,45.0,45,55,(0.14459867367172327+0j),7.276864051818848
1715,81x81,6561,3321,2,2,41.0,41.0,41,55,(0.15517414283068093+0.011278207599957157j),8.253130435943604
1716,81x81,6561,2997,2,2,37.0,37.0,37,48,(0.15587516132253929+0.020457393550000737j),6.261183023452759
1717,81x81,6561,2673,2,2,33.0,33.0,33,43,(0.15743622463056853+0j),5.775793075561523
1718,81x81,6561,2349,2,2,29.0,29.0,29,40,(0.15806946528823748+0.048335734823817714j),4.255313158035278
1719,81x81,6561,2025,3,2,25.0,25.0,25,33,(0.19592996216551845+0.08011952550270234j),3.040092945098877
1720,82x82,6724,5084,2,2,62.0,62.0,62,71,(0.10315194010023639+0j),16.834123611450195
1721,82x82,6724,4756,2,2,58.0,58.0,58,67,(0.09904778110436802+0.015857081938039926j),14.789499759674072
1722,82x82,6724,4428,2,2,54.0,54.0,54,63,(0.11630895237181095+0j),12.320773839950562
1723,82x82,6724,4100,2,2,50.0,50.0,50,59,(0.10643694176666754+0.037769171865863746j),11.340779781341553
1724,82x82,6724,3772,2,2,46.0,46.0,46,56,(0.11763810561161511+0j),9.124005794525146
1725,82x82,6724,3444,2,2,42.0,42.0,42,52,(0.13587355431646117+0.024565453970086363j),7.87684440612793
1726,82x82,6724,3034,2,2,37.0,37.0,37,49,(0.15866338009125805+0j),5.760573148727417
1727,82x82,6724,2706,2,2,33.0,33.0,33,45,(0.15098737418325636+0.05731543545300547j),5.129002809524536
1728,82x82,6724,2378,2,2,29.0,29.0,29,40,(0.17259601475964695+0.025147061969387433j),5.127775430679321
1729,82x82,6724,2050,2,2,25.0,25.0,25,40,(0.18102679329604146+0j),3.323997974395752
1730,83x83,6889,5229,2,2,63.0,63.0,63,71,(0.09198399377860367+0.003113751378487716j),17.061906099319458
1731,83x83,6889,4897,2,2,59.0,59.0,59,66,(0.09145975537477485+0.037212412770230026j),14.575609683990479
1732,83x83,6889,4482,2,2,54.0,54.0,54,67,(0.10145506097495482+0.05895337992307693j),11.379287242889404
1733,83x83,6889,4150,2,2,50.0,50.0,50,60,(0.14192694571894987+0j),11.052821636199951
1734,83x83,6889,3818,2,2,46.0,46.0,46,58,(0.11457792815537478+0.05618900740209234j),9.899994850158691
1735,83x83,6889,3486,2,2,42.0,42.0,42,52,(0.1240135943281098+0.06197943909370094j),8.375574350357056
1736,83x83,6889,3154,2,2,38.0,38.0,38,48,(0.1391446603375169+0.00636377085953159j),6.63116192817688
1737,83x83,6889,2822,2,2,34.0,34.0,34,47,(0.1581957444994163+0j),6.074168682098389
1738,83x83,6889,2490,2,2,30.0,30.0,30,40,(0.1782577802860626+0.046954942477496174j),4.805941343307495
1739,83x83,6889,2075,3,2,25.0,25.0,25,41,(0.23909454429433552+0j),3.527679681777954
1740,84x84,7056,5292,2,2,63.0,63.0,63,76,(0.08501661561582174+0.043932134436595674j),14.369858741760254
1741,84x84,7056,4956,2,2,59.0,59.0,59,72,(0.10727149111055692+0j),15.10843539237976
1742,84x84,7056,4620,2,2,55.0,55.0,55,65,(0.1106520490409266+0.020378045297110927j),12.25464391708374
1743,84x84,7056,4284,2,2,51.0,51.0,51,61,(0.1215180972803603+0j),10.930365800857544
1744,84x84,7056,3948,2,2,47.0,47.0,47,57,(0.12211209081316873+0j),9.322625160217285
1745,84x84,7056,3612,2,2,43.0,43.0,43,53,(0.1414542940442977+0j),7.6240386962890625
1746,84x84,7056,3192,2,2,38.0,38.0,38,52,(0.1648037849121044+0j),6.060819149017334
1747,84x84,7056,2856,2,2,34.0,34.0,34,44,(0.15634563031733234+0j),5.9095845222473145
1748,84x84,7056,2520,2,2,30.0,30.0,30,42,(0.1832493977241771+0j),4.6341376304626465
1749,84x84,7056,2184,2,2,26.0,26.0,26,39,(0.21234635231769408+0.04311730951849777j),3.8420791625976562
1750,85x85,7225,5440,2,2,64.0,64.0,64,73,(0.09459331057181264+0j),18.199379205703735
1751,85x85,7225,5100,2,2,60.0,60.0,60,70,(0.10119357662109195+0j),15.184959888458252
1752,85x85,7225,4760,2,2,56.0,56.0,56,69,(0.10855559307499985+0j),13.310022115707397
1753,85x85,7225,4335,2,2,51.0,51.0,51,66,(0.10161921654874631+0.017851338147939155j),11.703057289123535
1754,85x85,7225,3995,2,2,47.0,47.0,47,59,(0.14882787355491464+0j),10.714933633804321
1755,85x85,7225,3655,2,2,43.0,43.0,43,53,(0.13326294619687992+0j),9.304765939712524
1756,85x85,7225,3315,2,2,39.0,39.0,39,54,(0.15494805943762496+0j),7.921692371368408
1757,85x85,7225,2890,2,2,34.0,34.0,34,51,(0.16584517884684274+0.059773622637716864j),6.1018242835998535
1758,85x85,7225,2550,2,2,30.0,30.0,30,42,(0.19509421286786788+0.019754655633669325j),4.65134596824646
1759,85x85,7225,2210,3,2,26.0,26.0,26,37,(0.18173155251821066+0.05346978061292839j),3.5299415588378906
1760,86x86,7396,5590,2,2,65.0,65.0,65,76,(0.10734785851171968+0j),18.630738019943237
1761,86x86,7396,5246,2,2,61.0,61.0,61,71,(0.09104561288648+0.009734915277706098j),16.192103147506714
1762,86x86,7396,4816,2,2,56.0,56.0,56,65,(0.11886101570505572+0j),12.473203420639038
1763,86x86,7396,4472,2,2,52.0,52.0,52,61,(0.11092834017696054+0.0013141401820006436j),12.388536214828491
1764,86x86,7396,4128,2,2,48.0,48.0,48,57,(0.10532355825043958+0.039715885941439516j),9.603253602981567
1765,86x86,7396,3784,2,2,44.0,44.0,44,55,(0.12482206852212582+0.0060111519196535766j),8.292160034179688
1766,86x86,7396,3354,2,2,39.0,39.0,39,50,(0.13307452819388527+0.04534673105412116j),7.3368775844573975
1767,86x86,7396,3010,2,2,35.0,35.0,35,45,(0.15353991740571826+0.061095061396375716j),6.765735387802124
1768,86x86,7396,2666,2,2,31.0,31.0,31,43,(0.15703101173805017+0.0383777343086319j),5.092237949371338
1769,86x86,7396,2236,3,2,26.0,26.0,26,36,(0.19207955162532178+0.010998852225634239j),3.892396926879883
1770,87x87,7569,5742,2,2,66.0,66.0,66,75,(0.08600137868421019+0.02218049649216464j),17.704750061035156
1771,87x87,7569,5307,2,2,61.0,61.0,61,73,(0.10288642183533162+0.02677435246688527j),14.886525392532349
1772,87x87,7569,4959,2,2,57.0,57.0,57,66,(0.10547987555975696+0j),14.154897689819336
1773,87x87,7569,4611,2,2,53.0,53.0,53,63,(0.10214421739768151+0.029409495259994742j),12.916544437408447
1774,87x87,7569,4176,2,2,48.0,48.0,48,60,(0.12839086315988843+0.023238601740368785j),9.779367446899414
1775,87x87,7569,3828,2,2,44.0,44.0,44,56,(0.13992765605109347+0j),8.358069896697998
1776,87x87,7569,3480,2,2,40.0,40.0,40,51,(0.13699442793671257+0.02392635392355696j),6.91759181022644
1777,87x87,7569,3045,2,2,35.0,35.0,35,47,(0.15592307464044416+0j),5.50163197517395
1778,87x87,7569,2697,2,2,31.0,31.0,31,43,(0.16793341089267158+0j),5.125664234161377
1779,87x87,7569,2349,2,2,27.0,27.0,27,40,(0.18343332339628712+0j),3.840118169784546
1780,88x88,7744,5808,2,2,66.0,66.0,66,75,(0.08042274945073927+0.013000221129139752j),18.470739364624023
1781,88x88,7744,5456,2,2,62.0,62.0,62,71,(0.0921749185802045+0j),15.686014413833618
1782,88x88,7744,5104,2,2,58.0,58.0,58,67,(0.10240612132013541+0.011604589010898584j),13.370477676391602
1783,88x88,7744,4664,2,2,53.0,53.0,53,63,(0.12565076742422115+0j),12.483657836914062
1784,88x88,7744,4312,2,2,49.0,49.0,49,61,(0.1294054707136109+0j),10.088781118392944
1785,88x88,7744,3960,2,2,45.0,45.0,45,54,(0.12346087967655289+0j),8.756499767303467
1786,88x88,7744,3520,2,2,40.0,40.0,40,52,(0.14233509772621847+0.06348182342614571j),7.221045970916748
1787,88x88,7744,3168,2,2,36.0,36.0,36,47,(0.1360177608607506+0.03368086797451004j),6.371450185775757
1788,88x88,7744,2728,2,2,31.0,31.0,31,42,(0.1854915109005425+0j),4.560315132141113
1789,88x88,7744,2376,2,2,27.0,27.0,27,37,(0.19784362634564448+0j),4.091310739517212
1790,89x89,7921,5963,2,2,67.0,67.0,67,80,(0.08671822502221782+0.027865375714644324j),17.526029348373413
1791,89x89,7921,5607,2,2,63.0,63.0,63,71,(0.08404716357946666+0.01650499148202765j),19.343457221984863
1792,89x89,7921,5162,2,2,58.0,58.0,58,66,(0.10034670782177679+0.028605507417574137j),15.595153093338013
1793,89x89,7921,4806,2,2,54.0,54.0,54,66,(0.11291354358201469+0.00349092097171608j),12.005423307418823
1794,89x89,7921,4361,2,2,49.0,49.0,49,63,(0.1296186438338001+0j),10.494317770004272
1795,89x89,7921,4005,2,2,45.0,45.0,45,58,(0.11978001548424366+0.023974854653190433j),7.402923822402954
1796,89x89,7921,3649,2,2,41.0,41.0,41,52,(0.1387934822761863+0.03823562419666564j),7.89813232421875
1797,89x89,7921,3204,2,2,36.0,36.0,36,49,(0.15106896414922244+0.005626838208451111j),6.298645734786987
1798,89x89,7921,2848,2,2,32.0,32.0,32,42,(0.16088162321120159+0.03451018910001882j),4.8444178104400635
1799,89x89,7921,2403,2,2,27.0,27.0,27,41,(0.18663641516740226+0j),4.339064359664917
1800,90x90,8100,6120,2,2,68.0,68.0,68,75,(0.11255169557901824+0j),17.793331384658813
1801,90x90,8100,5670,2,2,63.0,63.0,63,71,(0.08615087371033454+0j),17.44541597366333
1802,90x90,8100,5310,2,2,59.0,59.0,59,68,(0.09872226859917871+0j),13.594338417053223
1803,90x90,8100,4860,2,2,54.0,54.0,54,66,(0.10720309456434879+0.030406852650431748j),13.352938652038574
1804,90x90,8100,4500,2,2,50.0,50.0,50,62,(0.1168552396663447+0.044857297231060855j),10.428322315216064
1805,90x90,8100,4140,2,2,46.0,46.0,46,62,(0.13322674146783184+0.0434197105255103j),10.321640729904175
1806,90x90,8100,3690,2,2,41.0,41.0,41,53,(0.13737366222476471+0j),8.271724462509155
1807,90x90,8100,3240,2,2,36.0,36.0,36,47,(0.16895034960391714+0.013247259189874116j),6.641513109207153
1808,90x90,8100,2880,2,2,32.0,32.0,32,44,(0.16464525513938658+0j),5.637049913406372
1809,90x90,8100,2430,2,2,27.0,27.0,27,40,(0.20692878019130678+0j),4.318063735961914
1810,91x91,8281,6279,2,2,69.0,69.0,69,80,(0.09584220378791804+0.023652759209591402j),20.91430139541626
1811,91x91,8281,5824,2,2,64.0,64.0,64,73,(0.09916604026035171+0j),18.309515476226807
1812,91x91,8281,5460,2,2,60.0,60.0,60,72,(0.09885655642679023+0.0040191650246137675j),15.506739377975464
1813,91x91,8281,5005,2,2,55.0,55.0,55,67,(0.10238033378597039+0.007455490547862647j),12.729533672332764
1814,91x91,8281,4641,2,2,51.0,51.0,51,63,(0.12169157760783206+0.003018252178349833j),12.527855157852173
1815,91x91,8281,4186,2,2,46.0,46.0,46,59,(0.14268901840113304+0j),8.558580875396729
1816,91x91,8281,3731,2,2,41.0,41.0,41,54,(0.14821566628298055+0.02600483169192718j),6.8812971115112305
1817,91x91,8281,3367,2,2,37.0,37.0,37,48,(0.1634950958688183+0j),7.634238004684448
1818,91x91,8281,2912,2,2,32.0,32.0,32,42,(0.16628332611764532+0j),5.034945011138916
1819,91x91,8281,2548,2,2,28.0,28.0,28,42,(0.19643821323525928+0j),4.783182859420776
1820,92x92,8464,6348,2,2,69.0,69.0,69,79,(0.09368907711507479+0j),19.45186424255371
1821,92x92,8464,5980,2,2,65.0,65.0,65,73,(0.08527893301605005+0.003917494609009958j),17.28178358078003
1822,92x92,8464,5520,2,2,60.0,60.0,60,72,(0.09687399351618617+0.006180096876205148j),16.50682020187378
1823,92x92,8464,5152,2,2,56.0,56.0,56,67,(0.10533228962841096+0.002097408880518354j),14.567593336105347
1824,92x92,8464,4692,2,2,51.0,51.0,51,61,(0.108728678150148+0.03661238335043221j),11.732805013656616
1825,92x92,8464,4324,2,2,47.0,47.0,47,58,(0.14018843411655282+0j),9.46367621421814
1826,92x92,8464,3864,2,2,42.0,42.0,42,55,(0.13493024550709504+0.0713872871623919j),8.623109340667725
1827,92x92,8464,3404,2,2,37.0,37.0,37,52,(0.16503800255631856+0j),6.929643630981445
1828,92x92,8464,3036,2,2,33.0,33.0,33,46,(0.17107609626698997+0.04314008308139595j),5.642275094985962
1829,92x92,8464,2576,2,2,28.0,28.0,28,39,(0.17544034226803912+0.009239521322727057j),4.511835813522339
1830,93x93,8649,6510,2,2,70.0,70.0,70,77,(0.08479335865384482+0.03941268196364781j),21.779651880264282
1831,93x93,8649,6138,2,2,66.0,66.0,66,77,(0.08389357908915827+0.03914312103182085j),18.797239065170288
1832,93x93,8649,5673,2,2,61.0,61.0,61,72,(0.10763245767575247+0j),14.821458578109741
1833,93x93,8649,5208,2,2,56.0,56.0,56,66,(0.10501694043972634+0.04052197428040893j),14.270705699920654
1834,93x93,8649,4836,2,2,52.0,52.0,52,62,(0.11463441213207984+0.013589784434638973j),13.186012744903564
1835,93x93,8649,4371,2,2,47.0,47.0,47,60,(0.12896242539793096+0j),10.06844973564148
1836,93x93,8649,3906,2,2,42.0,42.0,42,56,(0.15615183038675126+0j),7.773168563842773
1837,93x93,8649,3534,2,2,38.0,38.0,38,49,(0.16169654164842306+0.031359139727593556j),7.261462211608887
1838,93x93,8649,3069,2,2,33.0,33.0,33,46,(0.16447172642267766+0.047194543499171494j),5.893556594848633
1839,93x93,8649,2604,3,2,28.0,28.0,28,40,(0.2050276960669864+0j),4.234844923019409
1840,94x94,8836,6674,2,2,71.0,71.0,71,80,(0.09579309078248052+0j),23.05070185661316
1841,94x94,8836,6204,2,2,66.0,66.0,66,78,(0.09697970826176702+0.01619258568780782j),19.482964038848877
1842,94x94,8836,5828,2,2,62.0,62.0,62,73,(0.09510711677690424+0j),16.338969707489014
1843,94x94,8836,5358,2,2,57.0,57.0,57,69,(0.11908655051426688+0j),13.856110572814941
1844,94x94,8836,4888,2,2,52.0,52.0,52,63,(0.1165579276474411+0.0175710561360823j),11.858083724975586
1845,94x94,8836,4512,2,2,48.0,48.0,48,58,(0.11872309135896988+0.03143982605117595j),10.894851684570312
1846,94x94,8836,4042,2,2,43.0,43.0,43,54,(0.14041962340269173+0j),8.580892562866211
1847,94x94,8836,3572,2,2,38.0,38.0,38,52,(0.1459656840011459+0.033458215853721045j),7.591308116912842
1848,94x94,8836,3102,2,2,33.0,33.0,33,43,(0.16496552074210563+0j),6.268071174621582
1849,94x94,8836,2726,2,2,29.0,29.0,29,41,(0.2056120546062295+0j),4.946839094161987
1850,95x95,9025,6840,2,2,72.0,72.0,72,81,(0.07505945243755711+0.013666314786757278j),24.224188566207886
1851,95x95,9025,6365,2,2,67.0,67.0,67,77,(0.09647538714209997+0.01604921047551049j),19.539265394210815
1852,95x95,9025,5890,2,2,62.0,62.0,62,70,(0.1014891895245029+0j),16.446951627731323
1853,95x95,9025,5415,2,2,57.0,57.0,57,67,(0.10595986038487795+0.00961214788312221j),14.590167999267578
1854,95x95,9025,5035,2,2,53.0,53.0,53,63,(0.1063093359046555+0j),13.201375961303711
1855,95x95,9025,4560,2,2,48.0,48.0,48,60,(0.13999545883807812+0j),9.738981485366821
1856,95x95,9025,4085,2,2,43.0,43.0,43,54,(0.14312904632813264+0j),8.589054107666016
1857,95x95,9025,3610,2,2,38.0,38.0,38,51,(0.15478677242539812+0j),7.704598665237427
1858,95x95,9025,3230,2,2,34.0,34.0,34,43,(0.1644292292977889+0j),5.731142044067383
1859,95x95,9025,2755,3,2,29.0,29.0,29,42,(0.18109980095535064+0j),4.978266954421997
1860,96x96,9216,6912,2,2,72.0,72.0,72,79,(0.08870456894295434+0j),19.9697322845459
1861,96x96,9216,6528,2,2,68.0,68.0,68,79,(0.09138911189793682+0j),19.529475450515747
1862,96x96,9216,6048,2,2,63.0,63.0,63,75,(0.09642541020783943+0j),18.346912145614624
1863,96x96,9216,5568,2,2,58.0,58.0,58,68,(0.10997211253632015+0.0156296736690808j),14.67509412765503
1864,96x96,9216,5088,2,2,53.0,53.0,53,66,(0.12052901533564352+0.028743308354582674j),13.372791528701782
1865,96x96,9216,4704,2,2,49.0,49.0,49,61,(0.12335008233395986+0.03435458959707622j),10.728468894958496
1866,96x96,9216,4224,2,2,44.0,44.0,44,55,(0.12292059199361421+0.026089678098781908j),10.265074729919434
1867,96x96,9216,3744,2,2,39.0,39.0,39,50,(0.16350811645138313+0.05640501993026906j),7.935954570770264
1868,96x96,9216,3264,2,2,34.0,34.0,34,46,(0.1656679095378769+0.02315307028979269j),6.810423851013184
1869,96x96,9216,2784,2,2,29.0,29.0,29,38,(0.17833325286749016+0j),5.246507883071899
1870,97x97,9409,7081,2,2,73.0,73.0,73,84,(0.08411170247353181+0j),25.753455877304077
1871,97x97,9409,6596,2,2,68.0,68.0,68,77,(0.09260506254837915+0.03712269343206728j),19.210012674331665
1872,97x97,9409,6208,2,2,64.0,64.0,64,72,(0.10538997920617013+0.03659041859715355j),18.87345027923584
1873,97x97,9409,5723,2,2,59.0,59.0,59,71,(0.09948532246987438+0.011206320658621049j),13.43439793586731
1874,97x97,9409,5238,2,2,54.0,54.0,54,66,(0.11271889245241845+0.045214481568674796j),14.559606790542603
1875,97x97,9409,4753,2,2,49.0,49.0,49,62,(0.12597890809834594+0.0164212789293031j),12.368725061416626
1876,97x97,9409,4268,2,2,44.0,44.0,44,56,(0.12385734957409032+0j),9.978349924087524
1877,97x97,9409,3783,2,2,39.0,39.0,39,54,(0.1596568468183903+0.01400902501853142j),8.354812860488892
1878,97x97,9409,3298,2,2,34.0,34.0,34,47,(0.1661936903532898+0.04498086057964559j),6.029227256774902
1879,97x97,9409,2910,2,2,30.0,30.0,30,42,(0.17669909216576368+0.023148869990870364j),5.130863189697266
1880,98x98,9604,7252,2,2,74.0,74.0,74,83,(0.0942815307696322+0.0023740027373219336j),23.592224597930908
1881,98x98,9604,6762,2,2,69.0,69.0,69,80,(0.10809209375071895+0j),20.26706552505493
1882,98x98,9604,6272,2,2,64.0,64.0,64,75,(0.0932572758300767+0.012640796802198753j),20.60076117515564
1883,98x98,9604,5782,2,2,59.0,59.0,59,74,(0.10773370609412429+0j),16.22063112258911
1884,98x98,9604,5292,2,2,54.0,54.0,54,66,(0.13005426965745126+0.007252679118693835j),13.096500635147095
1885,98x98,9604,4900,2,2,50.0,50.0,50,63,(0.11541375934425392+0j),11.968571662902832
1886,98x98,9604,4410,2,2,45.0,45.0,45,56,(0.14104509304208016+0.03035765583546198j),9.386180639266968
1887,98x98,9604,3920,2,2,40.0,40.0,40,54,(0.1374594998077249+0j),7.972021818161011
1888,98x98,9604,3430,2,2,35.0,35.0,35,45,(0.1552154046959631+0.021076765460368036j),6.394405364990234
1889,98x98,9604,2940,2,2,30.0,30.0,30,40,(0.18588744456900502+0j),5.090039253234863
1890,99x99,9801,7425,2,2,75.0,75.0,75,85,(0.09139257596053166+0.014212153789412907j),23.31193709373474
1891,99x99,9801,6930,2,2,70.0,70.0,70,79,(0.10166385359350022+0j),20.418968677520752
1892,99x99,9801,6435,2,2,65.0,65.0,65,75,(0.10951640414446907+0j),17.918208122253418
1893,99x99,9801,5940,2,2,60.0,60.0,60,72,(0.10820041711862757+0j),16.842612504959106
1894,99x99,9801,5445,2,2,55.0,55.0,55,70,(0.11799701394008684+0.02087828516530641j),13.459537029266357
1895,99x99,9801,4950,2,2,50.0,50.0,50,63,(0.12199236082927312+0.038061319278715595j),12.685328483581543
1896,99x99,9801,4455,2,2,45.0,45.0,45,56,(0.14368227971847636+0j),9.930782318115234
1897,99x99,9801,3960,2,2,40.0,40.0,40,51,(0.14374417480060664+0.003189491423819522j),8.469291687011719
